"0781;0781";22;ИЯТШ;Физика 2.1;Лабораторные;Лаборатория;20;;
"0781;0781";22;ИЯТШ;Физика 3.1;Лабораторные;Лаборатория;18;;
"0781;0781;0782;0782";7;ИЯТШ;Физическая культура;Практика;Учебная аудитория;18;;
"0781;0782";20;ИЯТШ;Иностранный язык (английский);Практика;Компьютерный класс;25;;
"0781;0782";20;ИЯТШ;Иностранный язык (английский);Практика;Учебная аудитория;28;;
0782;17;ИЯТШ;Академическое консультирование;Практика;Компьютерный класс;9;;
0782;17;ИЯТШ;Иностранный язык для программ академической мобильности (английский). А2.2;Практика;Учебная аудитория;9;;
0782;17;ИЯТШ;Математика 3.1;Практика;Поточная лекционная аудитория;9;;
0782;17;ИЯТШ;Математика 3.1;Практика;Учебная аудитория;9;;
0782;17;ИЯТШ;Математическое моделирование;Лабораторные;Компьютерный класс;18;;
0782;17;ИЯТШ;Метрология, стандартизация и сертификация 1.1;Лабораторные;Компьютерный класс;9;;
0782;17;ИЯТШ;Метрология, стандартизация и сертификация 1.1;Лабораторные;Лаборатория;7;;
0782;17;ИЯТШ;Метрология, стандартизация и сертификация 1.1;Практика;Учебная аудитория;5;;
0782;17;ИЯТШ;Механика 1.3;Практика;Учебная аудитория;18;;
0782;17;ИЯТШ;Основы статистических методов контроля;Лабораторные;Компьютерный класс;32;;
0782;17;ИЯТШ;Основы статистических методов контроля;Практика;Учебная аудитория;5;;
0782;17;ИЯТШ;Творческий проект;Практика;Учебная аудитория;18;;
0782;17;ИЯТШ;Физика 2.1;Практика;Учебная аудитория;18;;
0782;17;ИЯТШ;Физика 3.1;Практика;Учебная аудитория;16;;
0782;17;ИЯТШ;Философия;Практика;Учебная аудитория;7;;
0782;17;ИЯТШ;Экономика;Практика;Учебная аудитория;11;;
0782;17;ИЯТШ;Электроника 1.3;Лабораторные;Лаборатория;18;;
0782;17;ИЯТШ;Электроника 1.3;Практика;Учебная аудитория;9;;
0782;17;ИЯТШ;Электротехника 1.3;Лабораторные;Лаборатория;20;;
0782;17;ИЯТШ;Электротехника 1.3;Практика;Учебная аудитория;10;;
0782;17;ИЯТШ;Электротехническое материаловедение;Лабораторные;Лаборатория;72;;
0782;17;ИЯТШ;Электротехническое материаловедение;Практика;Поточная лекционная аудитория;4;;
"0782;0782";17;ИЯТШ;Иностранный язык для программ академической мобильности (английский). А2.2;Практика;Учебная аудитория;1;;
"0782;0782";17;ИЯТШ;Физика 2.1;Лабораторные;Лаборатория;20;;
"0782;0782";17;ИЯТШ;Физика 3.1;Лабораторные;Лаборатория;18;;
0791;21;ИЯТШ;Информатика;Лабораторные;Компьютерный класс;36;;
0791;21;ИЯТШ;История;Практика;Учебная аудитория;9;;
0791;21;ИЯТШ;Математика 2.1;Практика;Поточная лекционная аудитория;17;;
0791;21;ИЯТШ;Математика 2.1;Практика;Учебная аудитория;9;;
0791;21;ИЯТШ;Начертательная геометрия и инженерная графика 2.3;Лабораторные;Компьютерный класс;18;;
0791;21;ИЯТШ;Основы информационной культуры;Практика;Компьютерный класс;4;;
0791;21;ИЯТШ;Основы права;Практика;Учебная аудитория;12;;
0791;21;ИЯТШ;Основы программирования и алгоритмизации в области автоматизации;Лабораторные;Компьютерный класс;25;;
0791;21;ИЯТШ;Предприимчивость;Практика;Учебная аудитория;5;;
0791;21;ИЯТШ;Принципы эргономики в представлении технической информации;Лабораторные;Компьютерный класс;35;;
0791;21;ИЯТШ;Творческий проект;Практика;Учебная аудитория;8;;
0791;21;ИЯТШ;Физика 1.1;Лабораторные;Лаборатория;2;;
0791;21;ИЯТШ;Физика 1.1;Практика;Учебная аудитория;8;;
0791;21;ИЯТШ;Химия 1.2;Лабораторные;Лаборатория;18;;
0791;21;ИЯТШ;Химия 1.2;Практика;Поточная лекционная аудитория;3;;
0791;21;ИЯТШ;Химия 1.2;Практика;Учебная аудитория;1;;
0791;21;ИЯТШ;Час куратора;Практика;Поточная лекционная аудитория;9;;
0791;21;ИЯТШ;Час куратора;Практика;Учебная аудитория;18;;
"0791;0791";21;ИЯТШ;Начертательная геометрия и инженерная графика 1.3;Практика;Учебная аудитория;36;;
"0791;0791";21;ИЯТШ;Начертательная геометрия и инженерная графика 2.3;Практика;Учебная аудитория;18;;
"0791;0791";21;ИЯТШ;Физика 1.1;Лабораторные;Лаборатория;11;;
"0791;0791";21;ИЯТШ;Химия 1.2;Лабораторные;Лаборатория;8;;
"0791;0792";22;ИЯТШ;Иностранный язык (английский);Практика;Компьютерный класс;24;;
"0791;0792";22;ИЯТШ;Иностранный язык (английский);Практика;Учебная аудитория;26;;
"0791;0792";22;ИЯТШ;Основы права;Практика;Поточная лекционная аудитория;1;;
"0791;0792";22;ИЯТШ;Творческий проект;Практика;Учебная аудитория;1;;
0792;22;ИЯТШ;Информатика;Лабораторные;Компьютерный класс;36;;
0792;22;ИЯТШ;История;Практика;Учебная аудитория;10;;
0792;22;ИЯТШ;Математика 1.1;Практика;Поточная лекционная аудитория;26;;
0792;22;ИЯТШ;Математика 1.1;Практика;Учебная аудитория;10;;
0792;22;ИЯТШ;Математика 2.1;Практика;Поточная лекционная аудитория;9;;
0792;22;ИЯТШ;Математика 2.1;Практика;Учебная аудитория;18;;
0792;22;ИЯТШ;Начертательная геометрия и инженерная графика 2.3;Лабораторные;Компьютерный класс;14;;
0792;22;ИЯТШ;Основы информационной культуры;Практика;Компьютерный класс;4;;
0792;22;ИЯТШ;Основы права;Практика;Учебная аудитория;12;;
0792;22;ИЯТШ;Основы программирования и алгоритмизации в области автоматизации;Лабораторные;Компьютерный класс;40;;
0792;22;ИЯТШ;Предприимчивость;Практика;Поточная лекционная аудитория;3;;
0792;22;ИЯТШ;Предприимчивость;Практика;Учебная аудитория;4;;
0792;22;ИЯТШ;Принципы эргономики в представлении технической информации;Лабораторные;Компьютерный класс;36;;
0792;22;ИЯТШ;Творческий проект;Практика;Компьютерный класс;1;;
0792;22;ИЯТШ;Творческий проект;Практика;Учебная аудитория;8;;
0792;22;ИЯТШ;Физика 1.1;Лабораторные;Лаборатория;1;;
0792;22;ИЯТШ;Физика 1.1;Практика;Учебная аудитория;9;;
0792;22;ИЯТШ;Химия 1.2;Лабораторные;Лаборатория;20;;
0792;22;ИЯТШ;Химия 1.2;Практика;Учебная аудитория;4;;
0792;22;ИЯТШ;Час куратора;Практика;Поточная лекционная аудитория;1;;
0792;22;ИЯТШ;Час куратора;Практика;Учебная аудитория;26;;
"0792;0792";22;ИЯТШ;Начертательная геометрия и инженерная графика 1.3;Практика;Учебная аудитория;36;;
"0792;0792";22;ИЯТШ;Начертательная геометрия и инженерная графика 2.3;Практика;Учебная аудитория;18;;
"0792;0792";22;ИЯТШ;Основы программирования и алгоритмизации в области автоматизации;Лабораторные;Компьютерный класс;12;;
"0792;0792";22;ИЯТШ;Физика 1.1;Лабораторные;Лаборатория;12;;
0А6А;8;ИЯТШ;Биологические основы радиационной безопасности;Практика;Поточная лекционная аудитория;9;;
0А6А;8;ИЯТШ;Дозиметрические и радиометрические приборы;Лабораторные;Лаборатория;8;;
0А6А;8;ИЯТШ;Дозиметрический контроль для персонала и населения;Лабораторные;Лаборатория;33;;
0А6А;8;ИЯТШ;Лабораторный практикум;Лабораторные;Лаборатория;48;;
0А6А;8;ИЯТШ;Менеджмент 1.1;Практика;Учебная аудитория;10;;
0А6А;8;ИЯТШ;Профессиональная подготовка на английском языке;Лабораторные;Компьютерный класс;5;;
0А6А;8;ИЯТШ;Профессиональная подготовка на английском языке;Лабораторные;Лаборатория;31;;
0А6А;8;ИЯТШ;Профессиональная подготовка на английском языке;Лабораторные;Учебная аудитория;34;;
0А6А;8;ИЯТШ;Спектрометрия в радиоэкологии;Лабораторные;Лаборатория;16;;
0А6А;8;ИЯТШ;Специальный лабораторный практикум;Лабораторные;Лаборатория;33;;
0А6А;8;ИЯТШ;Учебно-исследовательская работа студентов;Практика;Компьютерный класс;8;;
0А6А;8;ИЯТШ;Учебно-исследовательская работа студентов;Практика;Поточная лекционная аудитория;4;;
0А6А;8;ИЯТШ;Физика защиты. Часть 2;Лабораторные;Лаборатория;36;;
0А6А;8;ИЯТШ;Физика защиты. Часть 2;Практика;Лаборатория;15;;
0А6А;8;ИЯТШ;Физика защиты. Часть 2;Практика;Поточная лекционная аудитория;1;;
0А6А;8;ИЯТШ;Физика защиты. Часть 3;Лабораторные;Компьютерный класс;18;;
0А6А;8;ИЯТШ;Физика защиты. Часть 3;Практика;Лаборатория;8;;
"0А6А;0А6Б";10;ИЯТШ;Лабораторный практикум;Лабораторные;Лаборатория;13;;
"0А6А;0А6В";13;ИЯТШ;Искусственный интеллект и нейроные сети;Лабораторные;Компьютерный класс;2;;
0А6Б;12;ИЯТШ;Автоматизация физического эксперимента;Лабораторные;Лаборатория;11;;
0А6Б;12;ИЯТШ;Автоматизация физического эксперимента;Практика;Лаборатория;11;;
0А6Б;12;ИЯТШ;Второй иностранный язык (французский). А1.2;Практика;Компьютерный класс;35;;
0А6Б;12;ИЯТШ;Компьютерная графика, виртуальная и дополненная реальность;Лабораторные;Компьютерный класс;14;;
0А6Б;12;ИЯТШ;Лабораторный практикум;Лабораторные;Лаборатория;31;;
0А6Б;12;ИЯТШ;Математическое моделирование физических процессов;Лабораторные;Компьютерный класс;10;;
0А6Б;12;ИЯТШ;Менеджмент 1.1;Практика;Учебная аудитория;9;;
0А6Б;12;ИЯТШ;Основы фундаментальных взаимодействий;Практика;Поточная лекционная аудитория;8;;
0А6Б;12;ИЯТШ;Профессиональная подготовка на английском языке;Лабораторные;Лаборатория;34;;
0А6Б;12;ИЯТШ;Специальный лабораторный практикум;Лабораторные;Лаборатория;22;;
0А6Б;12;ИЯТШ;Учебно-исследовательская работа студентов;Практика;Компьютерный класс;6;;
0А6Б;12;ИЯТШ;Учебно-исследовательская работа студентов;Практика;Лаборатория;4;;
0А6Б;12;ИЯТШ;Учебно-исследовательская работа студентов;Практика;Поточная лекционная аудитория;5;;
0А6Б;12;ИЯТШ;Физика ускорителей;Практика;Лаборатория;10;;
0А6Б;12;ИЯТШ;Экспериментальные методы ядерной физики. Часть 1;Лабораторные;Компьютерный класс;18;;
0А6Б;12;ИЯТШ;Экспериментальные методы ядерной физики. Часть 1;Практика;Лаборатория;18;;
0А6Б;12;ИЯТШ;Экспериментальные методы ядерной физики. Часть 2;Практика;Лаборатория;16;;
0А6В;17;ИЯТШ;Динамика и безопасность ядерных реакторов;Практика;Учебная аудитория;12;;
0А6В;17;ИЯТШ;Менеджмент 1.1;Практика;Учебная аудитория;9;;
0А6В;17;ИЯТШ;Профессиональная подготовка на английском языке;Лабораторные;Учебная аудитория;38;;
0А6В;17;ИЯТШ;Системы управления ядерными энергетическими установками и атомными электрическими станциями;Лабораторные;Компьютерный класс;20;;
0А6В;17;ИЯТШ;Системы управления ядерными энергетическими установками и атомными электрическими станциями;Практика;Учебная аудитория;19;;
0А6В;17;ИЯТШ;Тепловые процессы в ядерных энергетических установках;Практика;Учебная аудитория;8;;
0А6В;17;ИЯТШ;Учебно-исследовательская работа студентов;Практика;Учебная аудитория;2;;
0А6В;17;ИЯТШ;Физико-энергетические установки;Практика;Лаборатория;8;;
0А6В;17;ИЯТШ;Физическая теория ядерных реакторов;Лабораторные;Лаборатория;42;;
0А6В;17;ИЯТШ;Физическая теория ядерных реакторов;Практика;Учебная аудитория;17;;
0А6В;17;ИЯТШ;Энергооборудование ядерных энергетических установок;Практика;Учебная аудитория;8;;
"0А6В;0А6В";17;ИЯТШ;Лабораторный практикум;Лабораторные;Лаборатория;18;;
"0А6В;0А6В";17;ИЯТШ;Специальный лабораторный практикум;Лабораторные;Лаборатория;88;;
0А6Г;15;ИЯТШ;Лабораторный практикум;Лабораторные;Лаборатория;13;;
0А6Г;15;ИЯТШ;Менеджмент 1.1;Практика;Учебная аудитория;8;;
0А6Г;15;ИЯТШ;Методы и приборы физических измерений. Часть 1;Лабораторные;Лаборатория;26;;
0А6Г;15;ИЯТШ;Методы и приборы физических измерений. Часть 2;Лабораторные;Лаборатория;42;;
0А6Г;15;ИЯТШ;Методы и процедуры учета и контроля ядерных материалов;Лабораторные;Лаборатория;22;;
0А6Г;15;ИЯТШ;Методы и процедуры учета и контроля ядерных материалов;Практика;Лаборатория;22;;
0А6Г;15;ИЯТШ;Национальные и международные гарантии нераспространения ядерных материалов;Практика;Лаборатория;9;;
0А6Г;15;ИЯТШ;Профессиональная подготовка на английском языке;Лабораторные;Учебная аудитория;48;;
0А6Г;15;ИЯТШ;Специальный лабораторный практикум;Лабораторные;Лаборатория;42;;
0А6Г;15;ИЯТШ;Учебно-исследовательская работа студентов;Практика;Учебная аудитория;3;;
0А6Г;15;ИЯТШ;Физическая защита ядерных объектов. Часть 2;Лабораторные;Лаборатория;34;;
0А6Г;15;ИЯТШ;Физическая защита ядерных объектов. Часть 2;Практика;Компьютерный класс;15;;
0А6Г;15;ИЯТШ;Физическая защита ядерных объектов. Часть 2;Практика;Учебная аудитория;2;;
0А6Г;15;ИЯТШ;Химические и физико-химические методы анализа ядерных материалов;Лабораторные;Лаборатория;10;;
"0А6Г;0А6Г";15;ИЯТШ;Методы и приборы физических измерений. Часть 2;Лабораторные;Лаборатория;10;;
"0А6Г;0А6Г";15;ИЯТШ;Специальный лабораторный практикум;Лабораторные;Лаборатория;10;;
"0А6Г;0А6Г";15;ИЯТШ;Химические и физико-химические методы анализа ядерных материалов;Лабораторные;Лаборатория;16;;
0А6Д;14;ИЯТШ;Кинетика физико-химических явлений и процессов, методы их изучения. Часть 2;Лабораторные;Компьютерный класс;32;;
0А6Д;14;ИЯТШ;Лабораторный практикум;Лабораторные;Лаборатория;14;;
0А6Д;14;ИЯТШ;Менеджмент 1.1;Практика;Учебная аудитория;10;;
0А6Д;14;ИЯТШ;Профессиональная подготовка на английском языке;Лабораторные;Лаборатория;31;;
0А6Д;14;ИЯТШ;Процессы изотопного обмена;Лабораторные;Компьютерный класс;24;;
0А6Д;14;ИЯТШ;Реакторное производство изотопов;Лабораторные;Компьютерный класс;31;;
0А6Д;14;ИЯТШ;Реакторное производство изотопов;Лабораторные;Лаборатория;4;;
0А6Д;14;ИЯТШ;Реакторное производство изотопов;Лабораторные;Учебная аудитория;10;;
0А6Д;14;ИЯТШ;Реакторное производство изотопов;Практика;Учебная аудитория;9;;
0А6Д;14;ИЯТШ;Специальный лабораторный практикум;Лабораторные;Учебная аудитория;66;;
0А6Д;14;ИЯТШ;Теория каскадов для разделения двухкомпонентных изотопных смесей;Лабораторные;Компьютерный класс;48;;
0А6Д;14;ИЯТШ;Центробежный метод разделения изотопов;Лабораторные;Учебная аудитория;11;;
0А6Д;14;ИЯТШ;Электрохимические технологии разделения изотопов;Лабораторные;Лаборатория;27;;
0А7А;15;ИЯТШ;Английский язык. Введение в профессиональную коммуникацию: Энергетика;Практика;Учебная аудитория;35;;
0А7А;15;ИЯТШ;Безопасность жизнедеятельности 1.1;Лабораторные;Лаборатория;10;;
0А7А;15;ИЯТШ;Безопасность жизнедеятельности 1.1;Практика;Учебная аудитория;10;;
0А7А;15;ИЯТШ;Второй иностранный язык (немецкий). А1.2;Практика;Учебная аудитория;36;;
0А7А;15;ИЯТШ;Второй иностранный язык (немецкий). А2.1;Практика;Учебная аудитория;27;;
0А7А;15;ИЯТШ;Дозиметрия;Лабораторные;Лаборатория;49;;
0А7А;15;ИЯТШ;Дозиметрия;Практика;Лаборатория;18;;
0А7А;15;ИЯТШ;Квантовые законы атомной физики;Лабораторные;Лаборатория;36;;
0А7А;15;ИЯТШ;Квантовые законы атомной физики;Практика;Лаборатория;9;;
0А7А;15;ИЯТШ;Методы модификации свойств лекарственных веществ;Лабораторные;Лаборатория;18;;
0А7А;15;ИЯТШ;Методы прогнозирования биологической активности;Лабораторные;Компьютерный класс;18;;
0А7А;15;ИЯТШ;Основы информационной культуры;Практика;Компьютерный класс;2;;
0А7А;15;ИЯТШ;Основы управления и проектирования на предприятии;Практика;Учебная аудитория;8;;
0А7А;15;ИЯТШ;Основы ядерной физики;Лабораторные;Лаборатория;24;;
0А7А;15;ИЯТШ;Основы ядерной физики;Практика;Лаборатория;14;;
0А7А;15;ИЯТШ;Профессиональная подготовка на английском языке;Лабораторные;Компьютерный класс;44;;
0А7А;15;ИЯТШ;Уравнения математической физики;Практика;Поточная лекционная аудитория;9;;
0А7А;15;ИЯТШ;Уравнения математической физики;Практика;Учебная аудитория;1;;
0А7А;15;ИЯТШ;Учебно-исследовательская работа студентов;Практика;Компьютерный класс;4;;
0А7А;15;ИЯТШ;Учебно-исследовательская работа студентов;Практика;Лаборатория;3;;
0А7А;15;ИЯТШ;Учебно-исследовательская работа студентов;Практика;Поточная лекционная аудитория;10;;
0А7А;15;ИЯТШ;Физика защиты. Часть 1;Лабораторные;Компьютерный класс;32;;
0А7А;15;ИЯТШ;Физика защиты. Часть 1;Практика;Поточная лекционная аудитория;9;;
0А7А;15;ИЯТШ;Физика плазмы;Лабораторные;Лаборатория;43;;
0А7А;15;ИЯТШ;Физика плазмы;Практика;Компьютерный класс;18;;
0А7А;15;ИЯТШ;Физические методы анализа веществ и материалов;Практика;Учебная аудитория;8;;
0А7А;15;ИЯТШ;Экспериментальные методы ядерной физики;Лабораторные;Лаборатория;26;;
"0А7А;0А7А;0А7Б;0А7Б;0А7Д;0А7Д";3;ИЯТШ;Иностранный язык для программ академической мобильности (английский). В1;Практика;Учебная аудитория;1;;
"0А7А;0А7Б;0А7В;0А7Г;0А7Д;0Б71";4;ИЯТШ;Психология управления;Практика;Учебная аудитория;34;;
"0А7А;0А7Б;0А7В;0А7Г;0А7Д;0Б71;0В71";3;ИЯТШ;Психология личностного развития и самоорганизации;Практика;Поточная лекционная аудитория;42;;
"0А7А;0А7Б;0А7В;0А7Г;0А7Д;0Б71;0В71";3;ИЯТШ;Психология личностного развития и самоорганизации;Практика;Учебная аудитория;6;;
"0А7А;0А7Б;0А7Г;0Б71;0В71";5;ИЯТШ;Технологии критического мышления;Практика;Учебная аудитория;24;;
"0А7А;0А7Б;0А7Д";7;ИЯТШ;Иностранный язык для программ академической мобильности (английский). В1;Практика;Учебная аудитория;42;;
"0А7А;0А7Б;0А7Д;0Б71;0В71";5;ИЯТШ;Иностранный язык для программ академической мобильности (английский). В1;Практика;Учебная аудитория;11;;
"0А7А;0А7В";19;ИЯТШ;Документационное обеспечение управления персоналом;Практика;Поточная лекционная аудитория;17;;
"0А7А;0А7В";19;ИЯТШ;Стратегия и тактика управления персоналом в производственных системах;Практика;Поточная лекционная аудитория;15;;
"0А7А;0А7В";19;ИЯТШ;Стратегия и тактика управления персоналом в производственных системах;Практика;Учебная аудитория;1;;
"0А7А;0А7В;0А7Г;0Б71;0В71";5;ИЯТШ;Бизнес финансы;Практика;Поточная лекционная аудитория;24;;
"0А7А;0А7В;0А7Г;0Б71;0В71";5;ИЯТШ;Личные финансы;Практика;Поточная лекционная аудитория;27;;
"0А7А;0А7В;0А7Г;0Б71;0В71";5;ИЯТШ;Личные финансы;Практика;Учебная аудитория;3;;
"0А7А;0А7В;0А7Д;0Б71;0В71";6;ИЯТШ;Иностранный язык для программ академической мобильности (английский). В1;Практика;Учебная аудитория;30;;
"0А7А;0А7Г";12;ИЯТШ;Дизайн мышление для стартапа;Практика;Поточная лекционная аудитория;3;;
"0А7А;0А7Г";12;ИЯТШ;Дизайн мышление для стартапа;Практика;Учебная аудитория;15;;
"0А7А;0А7Г";12;ИЯТШ;Маркетинговые коммуникации, бренд-менеджмент;Практика;Учебная аудитория;16;;
"0А7А;0А7Г";12;ИЯТШ;Промышленная безопасность и охрана труда;Лабораторные;Компьютерный класс;5;;
"0А7А;0А7Г";12;ИЯТШ;Промышленная безопасность и охрана труда;Практика;Лаборатория;14;;
"0А7А;0А7Г";12;ИЯТШ;Экологический инжиниринг;Лабораторные;Лаборатория;4;;
"0А7А;0А7Г";12;ИЯТШ;Экологический инжиниринг;Практика;Лаборатория;13;;
"0А7А;0А7Г;0А7Д";7;ИЯТШ;Основы языка С#;Лабораторные;Компьютерный класс;17;;
"0А7А;0А7Г;0А7Д";7;ИЯТШ;Технологии проектирования баз данных;Лабораторные;Компьютерный класс;16;;
0А7Б;13;ИЯТШ;Безопасность жизнедеятельности 1.1;Лабораторные;Лаборатория;8;;
0А7Б;13;ИЯТШ;Безопасность жизнедеятельности 1.1;Практика;Учебная аудитория;8;;
0А7Б;13;ИЯТШ;Взаимодействие излучения с веществом;Лабораторные;Компьютерный класс;34;;
0А7Б;13;ИЯТШ;Взаимодействие излучения с веществом;Практика;Лаборатория;9;;
0А7Б;13;ИЯТШ;Квантовые законы атомной физики;Лабораторные;Лаборатория;32;;
0А7Б;13;ИЯТШ;Квантовые законы атомной физики;Практика;Лаборатория;9;;
0А7Б;13;ИЯТШ;Классическая электродинамика;Практика;Поточная лекционная аудитория;7;;
0А7Б;13;ИЯТШ;Классическая электродинамика;Практика;Учебная аудитория;11;;
0А7Б;13;ИЯТШ;Основы информационной культуры;Практика;Компьютерный класс;2;;
0А7Б;13;ИЯТШ;Основы управления и проектирования на предприятии;Практика;Учебная аудитория;9;;
0А7Б;13;ИЯТШ;Основы ядерной физики;Лабораторные;Лаборатория;26;;
0А7Б;13;ИЯТШ;Основы ядерной физики;Практика;Лаборатория;13;;
0А7Б;13;ИЯТШ;Профессиональная подготовка на английском языке;Лабораторные;Компьютерный класс;36;;
0А7Б;13;ИЯТШ;Теоретическая физика;Лабораторные;Компьютерный класс;35;;
0А7Б;13;ИЯТШ;Теоретическая физика;Практика;Поточная лекционная аудитория;17;;
0А7Б;13;ИЯТШ;Уравнения математической физики;Практика;Поточная лекционная аудитория;5;;
0А7Б;13;ИЯТШ;Уравнения математической физики;Практика;Учебная аудитория;5;;
0А7Б;13;ИЯТШ;Учебно-исследовательская работа студентов;Практика;Компьютерный класс;6;;
0А7Б;13;ИЯТШ;Учебно-исследовательская работа студентов;Практика;Лаборатория;10;;
0А7Б;13;ИЯТШ;Учебно-исследовательская работа студентов;Практика;Поточная лекционная аудитория;1;;
0А7Б;13;ИЯТШ;Физика конденсированного состояния вещества;Лабораторные;Компьютерный класс;18;;
0А7Б;13;ИЯТШ;Физика плазмы;Лабораторные;Лаборатория;34;;
0А7Б;13;ИЯТШ;Физика плазмы;Практика;Компьютерный класс;16;;
0А7Б;13;ИЯТШ;Физические методы анализа веществ и материалов;Практика;Учебная аудитория;8;;
"0А7Б;0А7Б;0А7В;0А7В;0А7Д;0А7Д";4;ИЯТШ;САПР и аддитивные технологии;Лабораторные;Компьютерный класс;18;;
"0А7Б;0А7В";18;ИЯТШ;Композиция;Практика;Компьютерный класс;19;;
"0А7Б;0А7В";18;ИЯТШ;Основы и требования к дизайну промышленных изделий;Практика;Учебная аудитория;17;;
"0А7Б;0А7В;0А7Г;0А7Д";5;ИЯТШ;Объектно-ориентированное программирование на примерах компьютерной геометрии;Лабораторные;Компьютерный класс;14;;
"0А7Б;0А7В;0А7Г;0А7Д;0Б71";5;ИЯТШ;Основы языка С++;Лабораторные;Компьютерный класс;28;;
"0А7Б;0А7В;0А7Д";9;ИЯТШ;Основы конструирования малых космических аппаратов;Практика;Компьютерный класс;18;;
"0А7Б;0А7В;0А7Д";9;ИЯТШ;САПР и аддитивные технологии;Лабораторные;Компьютерный класс;7;;
"0А7Б;0А7В;0А7Д;0Б71";7;ИЯТШ;Приборы и аппаратура контроля и диагностики;Лабораторные;Лаборатория;32;;
"0А7Б;0А7В;0А7Д;0Б71";7;ИЯТШ;Физические основы дефектоскопии;Лабораторные;Лаборатория;32;;
0А7В;23;ИЯТШ;Безопасность жизнедеятельности 1.1;Лабораторные;Лаборатория;17;;
0А7В;23;ИЯТШ;Безопасность жизнедеятельности 1.1;Практика;Учебная аудитория;8;;
0А7В;23;ИЯТШ;Введение в ядерную физику;Лабораторные;Лаборатория;25;;
0А7В;23;ИЯТШ;Введение в ядерную физику;Практика;Лаборатория;3;;
0А7В;23;ИЯТШ;Введение в ядерную физику;Практика;Учебная аудитория;9;;
0А7В;23;ИЯТШ;Дозиметрия и защита от ионизирующих излучений;Лабораторные;Лаборатория;52;;
0А7В;23;ИЯТШ;Дозиметрия и защита от ионизирующих излучений;Практика;Учебная аудитория;16;;
0А7В;23;ИЯТШ;Квантовые законы атомной физики;Лабораторные;Лаборатория;32;;
0А7В;23;ИЯТШ;Квантовые законы атомной физики;Практика;Лаборатория;5;;
0А7В;23;ИЯТШ;Квантовые законы атомной физики;Практика;Поточная лекционная аудитория;4;;
0А7В;23;ИЯТШ;Материалы ядерных энергетических установок;Лабораторные;Лаборатория;25;;
0А7В;23;ИЯТШ;Основы информационной культуры;Практика;Компьютерный класс;2;;
0А7В;23;ИЯТШ;Основы управления и проектирования на предприятии;Практика;Учебная аудитория;9;;
0А7В;23;ИЯТШ;Профессиональная подготовка на английском языке;Лабораторные;Учебная аудитория;49;;
0А7В;23;ИЯТШ;Теория переноса нейтронов;Лабораторные;Лаборатория;24;;
0А7В;23;ИЯТШ;Теория переноса нейтронов;Практика;Учебная аудитория;17;;
0А7В;23;ИЯТШ;Уравнения математической физики;Практика;Поточная лекционная аудитория;2;;
0А7В;23;ИЯТШ;Уравнения математической физики;Практика;Учебная аудитория;6;;
0А7В;23;ИЯТШ;Учебно-исследовательская работа студентов;Практика;Учебная аудитория;3;;
0А7В;23;ИЯТШ;Физика плазмы;Лабораторные;Лаборатория;37;;
0А7В;23;ИЯТШ;Физика плазмы;Практика;Компьютерный класс;8;;
0А7В;23;ИЯТШ;Физика плазмы;Практика;Лаборатория;9;;
0А7В;23;ИЯТШ;Физическая и ядерная безопасность;Лабораторные;Лаборатория;26;;
0А7В;23;ИЯТШ;Физическая и ядерная безопасность;Практика;Учебная аудитория;8;;
0А7В;23;ИЯТШ;Физические методы анализа веществ и материалов;Практика;Учебная аудитория;8;;
"0А7В;0А7Д;0Б71";11;ИЯТШ;Технологии и фреймворки Java;Лабораторные;Компьютерный класс;24;;
0А7Г;9;ИЯТШ;Безопасность жизнедеятельности 1.1;Лабораторные;Лаборатория;10;;
0А7Г;9;ИЯТШ;Безопасность жизнедеятельности 1.1;Практика;Учебная аудитория;10;;
0А7Г;9;ИЯТШ;Введение в безопасность и нераспространение ядерных материалов;Практика;Лаборатория;16;;
0А7Г;9;ИЯТШ;Введение в ядерную физику;Лабораторные;Лаборатория;13;;
0А7Г;9;ИЯТШ;Введение в ядерную физику;Практика;Учебная аудитория;12;;
0А7Г;9;ИЯТШ;Квантовые законы атомной физики;Лабораторные;Лаборатория;32;;
0А7Г;9;ИЯТШ;Квантовые законы атомной физики;Практика;Лаборатория;9;;
0А7Г;9;ИЯТШ;Основы информационной культуры;Практика;Компьютерный класс;2;;
0А7Г;9;ИЯТШ;Основы управления и проектирования на предприятии;Практика;Учебная аудитория;9;;
0А7Г;9;ИЯТШ;Основы финансовой грамотности;Практика;Поточная лекционная аудитория;8;;
0А7Г;9;ИЯТШ;Правовые основы нераспрострастранения ядерных материалов;Практика;Лаборатория;6;;
0А7Г;9;ИЯТШ;Профессиональная подготовка на английском языке;Лабораторные;Учебная аудитория;40;;
0А7Г;9;ИЯТШ;Уравнения математической физики;Практика;Учебная аудитория;10;;
0А7Г;9;ИЯТШ;Учебно-исследовательская работа студентов;Практика;Учебная аудитория;2;;
0А7Г;9;ИЯТШ;Физика плазмы;Лабораторные;Лаборатория;36;;
0А7Г;9;ИЯТШ;Физика плазмы;Практика;Компьютерный класс;18;;
0А7Г;9;ИЯТШ;Физическая защита ядерных объектов. Часть 1;Лабораторные;Лаборатория;17;;
0А7Г;9;ИЯТШ;Физическая защита ядерных объектов. Часть 1;Практика;Компьютерный класс;1;;
